H	2	1024	"2019-04-01 18:18:59"	60	2.04
527	244
528	234
529	250
530	261
531	282
532	260
533	281
534	239
535	241
536	236
537	285
538	235
539	211
540	196
541	190
542	182
543	161
544	135
545	129
546	118
547	121
548	88
549	71
550	78
551	77
552	52
553	34
554	24
555	26
556	22
557	22
558	14
559	21
560	25
561	18
562	14
563	14
564	11
565	13
566	5
567	6
568	11
569	3
570	7
571	3
572	6
573	5
574	6
575	6
576	6
577	8
578	4
579	9
580	6
581	11
582	4
583	7
584	7
585	7
586	6
587	7
588	5
589	12
590	4
591	5
592	13
593	2
594	6
595	5
596	4
597	4
598	5
599	3
600	3
601	3
602	4
603	5
604	4
605	5
606	3
607	7
608	2
609	6
610	3
611	3
612	8
613	4
614	6
615	5
616	6
617	3
618	5
619	5
620	4
621	9
622	3
623	6
624	5
625	6
626	3
627	4
628	2
629	2
630	2
631	5
632	11
633	4
634	4
635	4
636	2
637	6
638	2
639	4
640	1
641	5
642	5
643	2
644	12
645	2
646	6
647	5
648	3
649	3
650	5
651	9
652	4
653	2
654	4
655	8
656	6
657	3
658	3
659	3
660	8
661	1
662	8
663	4
664	5
665	2
666	0
667	4
668	4
669	2
670	4
671	4
672	2
673	7
674	4
675	9
676	5
677	2
678	1
679	3
680	2
681	2
682	3
683	1
684	6
685	4
686	4
687	4
688	4
689	2
690	3
691	3
692	4
693	3
694	6
695	6
696	4
697	3
698	3
699	7
700	2
701	4
702	4
703	4
704	4
705	2
706	3
707	1
708	5
709	5
710	1
711	2
712	2
713	6
714	1
715	1
716	2
717	4
718	0
719	4
720	9
721	5
722	3
723	4
724	2
725	2
726	4
727	5
728	3
729	5
730	2
731	1
732	4
733	2
734	4
735	3
736	3
737	5
738	6
739	4
740	4
741	4
742	1
743	1
744	3
745	1
746	1
747	1
748	3
749	5
750	5
751	1
752	0
753	1
754	3
755	3
756	3
757	2
758	1
759	3
760	6
761	0
762	3
763	1
764	1
765	2
766	4
767	2
768	3
769	1
770	5
771	2
772	2
773	2
774	2
775	1
776	4
777	1
778	2
779	3
780	1
781	6
782	2
783	3
784	2
785	2
786	3
787	4
788	3
789	3
790	2
791	1
792	1
793	2
794	2
795	2
796	2
797	4
798	2
799	1
800	0
801	4
802	3
803	1
804	3
805	3
806	4
807	4
808	3
809	3
810	5
811	6
812	2
813	3
814	2
815	3
816	2
817	4
818	1
819	1
820	1
821	3
822	3
823	4
824	0
825	4
826	1
827	1
828	1
829	1
830	4
831	1
832	2
833	2
834	1
835	4
836	1
837	2
838	3
839	2
840	1
841	2
842	3
843	1
844	3
845	3
846	3
847	3
848	2
849	4
850	2
851	3
852	2
853	1
854	3
855	1
856	2
857	3
858	0
859	0
860	3
861	0
862	2
863	0
864	2
865	2
866	1
867	6
868	2
869	2
870	2
871	2
872	3
873	2
874	2
875	4
876	3
877	3
878	1
879	0
880	0
881	1
882	3
883	3
884	3
885	5
886	3
887	1
888	3
889	2
890	8
891	4
892	1
893	3
894	2
895	3
896	0
897	3
898	2
899	2
900	1
901	3
902	0
903	2
904	1
905	1
906	2
907	1
908	0
909	0
910	3
911	2
912	2
913	0
914	4
915	3
916	1
917	0
918	1
919	0
920	0
921	1
922	2
923	0
924	1
925	0
926	1
927	0
928	1
929	0
930	1
931	0
932	1
933	1
934	0
935	0
936	0
937	1
938	0
939	0
940	0
941	1
942	1
943	0
944	1
945	0
946	0
947	0
948	0
949	2
950	2
951	0
952	0
953	1
954	0
955	0
956	0
957	0
958	0
959	1
960	0
961	0
962	1
963	2
964	1
965	0
966	1
967	0
968	0
969	1
970	0
971	1
972	2
973	0
974	1
975	2
976	3
977	0
978	0
979	3
980	3
981	2
982	1
983	0
984	0
985	5
986	1
987	2
988	2
989	3
990	7
991	3
992	1
993	2
994	1
995	2
996	4
997	2
998	0
999	4
1000	5
1001	3
1002	2
1003	2
1004	6
1005	4
1006	2
1007	5
1008	1
1009	3
1010	9
1011	2
1012	1
1013	1
1014	2
1015	0
1016	7
1017	2
1018	1
1019	3
1020	0
1021	0
1022	0
1023	0
