H	2	1024	"2019-04-01 18:22:53"	60	4.68
518	13
519	13
520	18
521	21
522	17
523	14
524	20
525	25
526	13
527	18
528	11
529	14
530	10
531	12
532	15
533	8
534	15
535	12
536	16
537	14
538	12
539	7
540	13
541	12
542	18
543	9
544	14
545	12
546	8
547	13
548	15
549	15
550	14
551	16
552	12
553	14
554	7
555	17
556	6
557	14
558	9
559	11
560	16
561	23
562	14
563	16
564	16
565	10
566	11
567	8
568	18
569	17
570	17
571	16
572	14
573	16
574	16
575	14
576	13
577	21
578	12
579	15
580	14
581	13
582	10
583	11
584	8
585	10
586	13
587	11
588	13
589	11
590	13
591	12
592	14
593	5
594	10
595	9
596	12
597	11
598	13
599	20
600	3
601	8
602	9
603	8
604	9
605	9
606	12
607	11
608	10
609	8
610	6
611	13
612	5
613	9
614	4
615	7
616	3
617	4
618	5
619	5
620	8
621	6
622	7
623	8
624	6
625	9
626	5
627	7
628	6
629	3
630	4
631	5
632	4
633	7
634	4
635	3
636	6
637	4
638	5
639	9
640	3
641	10
642	15
643	7
644	3
645	7
646	6
647	12
648	11
649	9
650	8
651	7
652	9
653	14
654	10
655	14
656	10
657	9
658	12
659	10
660	18
661	19
662	13
663	11
664	16
665	8
666	12
667	16
668	15
669	9
670	11
671	13
672	4
673	12
674	11
675	10
676	11
677	9
678	17
679	11
680	9
681	9
682	9
683	9
684	16
685	13
686	14
687	20
688	16
689	9
690	9
691	12
692	21
693	15
694	19
695	22
696	25
697	20
698	20
699	16
700	19
701	16
702	14
703	20
704	22
705	15
706	19
707	18
708	15
709	20
710	14
711	25
712	16
713	15
714	11
715	12
716	10
717	9
718	7
719	4
720	4
721	9
722	7
723	10
724	7
725	7
726	5
727	9
728	3
729	4
730	2
731	1
732	6
733	2
734	2
735	1
736	1
737	2
738	0
739	4
740	1
741	1
742	2
743	1
744	2
745	1
746	0
747	3
748	2
749	2
750	1
751	0
752	2
753	2
754	0
755	0
756	0
757	0
758	4
759	2
760	1
761	2
762	4
763	1
764	0
765	0
766	1
767	0
768	1
769	0
770	1
771	0
772	1
773	0
774	0
775	2
776	0
777	1
778	0
779	0
780	0
781	0
782	0
783	1
784	1
785	0
786	1
787	0
788	1
789	1
790	0
791	1
792	0
793	2
794	3
795	0
796	0
797	0
798	2
799	0
800	1
801	1
802	2
803	1
804	0
805	0
806	2
807	0
808	1
809	1
810	3
811	0
812	0
813	1
814	1
815	1
816	1
817	2
818	1
819	2
820	1
821	0
822	1
823	2
824	0
825	1
826	1
827	0
828	1
829	1
830	0
831	1
832	0
833	0
834	0
835	0
836	1
837	0
838	1
839	3
840	2
841	0
842	0
843	2
844	0
845	0
846	0
847	1
848	0
849	0
850	1
851	1
852	1
853	0
854	0
855	0
856	0
857	1
858	0
859	0
860	0
861	0
862	0
863	1
864	0
865	1
866	0
867	1
868	0
869	0
870	0
871	0
872	1
873	0
874	2
875	0
876	0
877	0
878	0
879	0
880	3
881	0
882	0
883	0
884	0
885	0
886	0
887	1
888	0
889	0
890	0
891	0
892	1
893	0
894	1
895	1
896	0
897	0
898	0
899	1
900	0
901	0
902	2
903	0
904	0
905	0
906	0
907	0
908	2
909	0
910	0
911	0
912	0
913	1
914	0
915	2
916	0
917	1
918	1
919	0
920	1
921	0
922	0
923	1
924	0
925	0
926	0
927	0
928	1
929	1
930	0
931	1
932	0
933	0
934	0
935	0
936	0
937	2
938	1
939	1
940	0
941	2
942	1
943	1
944	0
945	0
946	1
947	0
948	0
949	1
950	0
951	0
952	0
953	1
954	0
955	0
956	0
957	0
958	0
959	0
960	0
961	0
962	0
963	0
964	0
965	0
966	0
967	1
968	0
969	0
970	0
971	0
972	0
973	0
974	0
975	0
976	0
977	0
978	0
979	0
980	0
981	0
982	0
983	0
984	0
985	0
986	0
987	1
988	0
989	0
990	0
991	0
992	0
993	0
994	0
995	0
996	0
997	0
998	0
999	0
1000	0
1001	0
1002	0
1003	0
1004	0
1005	0
1006	0
1007	1
1008	0
1009	0
1010	0
1011	0
1012	0
1013	1
1014	0
1015	0
1016	1
1017	1
1018	1
1019	0
1020	0
1021	0
1022	0
1023	0
